 1.0000000000e+01  1.0000000000e+01  0.0000000000e+00  1.2356548051e+02  9.5399193119e+01
 1.0000000000e+01  3.0000000000e+01  0.0000000000e+00  1.2379353812e+02  1.2255411542e+02
 1.0000000000e+01  5.0000000000e+01  0.0000000000e+00  1.2410238542e+02  1.4938839609e+02
 1.0000000000e+01  7.0000000000e+01  0.0000000000e+00  1.2424011231e+02  1.7576252034e+02
 1.0000000000e+01  9.0000000000e+01  0.0000000000e+00  1.2428018515e+02  2.0200449233e+02
 1.0000000000e+01  1.1000000000e+02  0.0000000000e+00  1.2442671155e+02  2.2772797153e+02
 1.0000000000e+01  1.3000000000e+02  0.0000000000e+00  1.2439932312e+02  2.5334510868e+02
 1.0000000000e+01  1.5000000000e+02  0.0000000000e+00  1.2428172125e+02  2.7886503453e+02
 1.0000000000e+01  1.7000000000e+02  0.0000000000e+00  1.2410180077e+02  3.0402649218e+02
 1.0000000000e+01  1.9000000000e+02  0.0000000000e+00  1.2389638369e+02  3.2922706899e+02
 3.0000000000e+01  1.0000000000e+01  0.0000000000e+00  1.5455118049e+02  9.6733783633e+01
 3.0000000000e+01  3.0000000000e+01  0.0000000000e+00  1.5432459123e+02  1.2378454047e+02
 3.0000000000e+01  5.0000000000e+01  0.0000000000e+00  1.5463594060e+02  1.5049566410e+02
 3.0000000000e+01  7.0000000000e+01  0.0000000000e+00  1.5451975931e+02  1.7691835606e+02
 3.0000000000e+01  9.0000000000e+01  0.0000000000e+00  1.5444877909e+02  2.0292494189e+02
 3.0000000000e+01  1.1000000000e+02  0.0000000000e+00  1.5437251843e+02  2.2874188228e+02
 3.0000000000e+01  1.3000000000e+02  0.0000000000e+00  1.5424740558e+02  2.5438768640e+02
 3.0000000000e+01  1.5000000000e+02  0.0000000000e+00  1.5392355385e+02  2.7964019241e+02
 3.0000000000e+01  1.7000000000e+02  0.0000000000e+00  1.5366482121e+02  3.0487209249e+02
 3.0000000000e+01  1.9000000000e+02  0.0000000000e+00  1.5342282223e+02  3.2997697304e+02
 5.0000000000e+01  1.0000000000e+01  0.0000000000e+00  1.8531925159e+02  9.8066579554e+01
 5.0000000000e+01  3.0000000000e+01  0.0000000000e+00  1.8512147455e+02  1.2507388042e+02
 5.0000000000e+01  5.0000000000e+01  0.0000000000e+00  1.8494081010e+02  1.5174796461e+02
 5.0000000000e+01  7.0000000000e+01  0.0000000000e+00  1.8468983194e+02  1.7803901187e+02
 5.0000000000e+01  9.0000000000e+01  0.0000000000e+00  1.8445312035e+02  2.0402230787e+02
 5.0000000000e+01  1.1000000000e+02  0.0000000000e+00  1.8422896272e+02  2.2985138929e+02
 5.0000000000e+01  1.3000000000e+02  0.0000000000e+00  1.8385461415e+02  2.5537169923e+02
 5.0000000000e+01  1.5000000000e+02  0.0000000000e+00  1.8357333596e+02  2.8064123450e+02
 5.0000000000e+01  1.7000000000e+02  0.0000000000e+00  1.8312179376e+02  3.0579771409e+02
 5.0000000000e+01  1.9000000000e+02  0.0000000000e+00  1.8272841173e+02  3.3077860831e+02
 7.0000000000e+01  1.0000000000e+01  0.0000000000e+00  2.1569930427e+02  9.9137363320e+01
 7.0000000000e+01  3.0000000000e+01  0.0000000000e+00  2.1547343129e+02  1.2619220401e+02
 7.0000000000e+01  5.0000000000e+01  0.0000000000e+00  2.1506080753e+02  1.5288680404e+02
 7.0000000000e+01  7.0000000000e+01  0.0000000000e+00  2.1466705812e+02  1.7908007157e+02
 7.0000000000e+01  9.0000000000e+01  0.0000000000e+00  2.1434496179e+02  2.0504866100e+02
 7.0000000000e+01  1.1000000000e+02  0.0000000000e+00  2.1401326054e+02  2.3077232556e+02
 7.0000000000e+01  1.3000000000e+02  0.0000000000e+00  2.1344820231e+02  2.5624769991e+02
 7.0000000000e+01  1.5000000000e+02  0.0000000000e+00  2.1297519528e+02  2.8150827280e+02
 7.0000000000e+01  1.7000000000e+02  0.0000000000e+00  2.1253872997e+02  3.0678292612e+02
 7.0000000000e+01  1.9000000000e+02  0.0000000000e+00  2.1206363800e+02  3.3171466565e+02
 9.0000000000e+01  1.0000000000e+01  0.0000000000e+00  2.4633545425e+02  1.0032379307e+02
 9.0000000000e+01  3.0000000000e+01  0.0000000000e+00  2.4567377644e+02  1.2734452804e+02
 9.0000000000e+01  5.0000000000e+01  0.0000000000e+00  2.4528906464e+02  1.5390881412e+02
 9.0000000000e+01  7.0000000000e+01  0.0000000000e+00  2.4468166887e+02  1.8015300027e+02
 9.0000000000e+01  9.0000000000e+01  0.0000000000e+00  2.4403156943e+02  2.0609655652e+02
 9.0000000000e+01  1.1000000000e+02  0.0000000000e+00  2.4353699832e+02  2.3182200948e+02
 9.0000000000e+01  1.3000000000e+02  0.0000000000e+00  2.4289862752e+02  2.5735308529e+02
 9.0000000000e+01  1.5000000000e+02  0.0000000000e+00  2.4250241187e+02  2.8279003231e+02
 9.0000000000e+01  1.7000000000e+02  0.0000000000e+00  2.4189831131e+02  3.0762943264e+02
 9.0000000000e+01  1.9000000000e+02  0.0000000000e+00  2.4136074661e+02  3.3257884955e+02
 1.1000000000e+02  1.0000000000e+01  0.0000000000e+00  2.7692670332e+02  1.0132629756e+02
 1.1000000000e+02  3.0000000000e+01  0.0000000000e+00  2.7605849233e+02  1.2845125158e+02
 1.1000000000e+02  5.0000000000e+01  0.0000000000e+00  2.7527653832e+02  1.5498245969e+02
 1.1000000000e+02  7.0000000000e+01  0.0000000000e+00  2.7458943798e+02  1.8123715829e+02
 1.1000000000e+02  9.0000000000e+01  0.0000000000e+00  2.7397691729e+02  2.0719453619e+02
 1.1000000000e+02  1.1000000000e+02  0.0000000000e+00  2.7319073546e+02  2.3288038005e+02
 1.1000000000e+02  1.3000000000e+02  0.0000000000e+00  2.7245303860e+02  2.5829106906e+02
 1.1000000000e+02  1.5000000000e+02  0.0000000000e+00  2.7174715766e+02  2.8374791500e+02
 1.1000000000e+02  1.7000000000e+02  0.0000000000e+00  2.7126086266e+02  3.0861991111e+02
 1.1000000000e+02  1.9000000000e+02  0.0000000000e+00  2.7055606406e+02  3.3367550040e+02
 1.3000000000e+02  1.0000000000e+01  0.0000000000e+00  3.0726435605e+02  1.0228250768e+02
 1.3000000000e+02  3.0000000000e+01  0.0000000000e+00  3.0632795075e+02  1.2932617737e+02
 1.3000000000e+02  5.0000000000e+01  0.0000000000e+00  3.0541854156e+02  1.5591845295e+02
 1.3000000000e+02  7.0000000000e+01  0.0000000000e+00  3.0454893970e+02  1.8208214135e+02
 1.3000000000e+02  9.0000000000e+01  0.0000000000e+00  3.0376877165e+02  2.0812237459e+02
 1.3000000000e+02  1.1000000000e+02  0.0000000000e+00  3.0279208914e+02  2.3396426915e+02
 1.3000000000e+02  1.3000000000e+02  0.0000000000e+00  3.0208768817e+02  2.5956221705e+02
 1.3000000000e+02  1.5000000000e+02  0.0000000000e+00  3.0130541821e+02  2.8472787890e+02
 1.3000000000e+02  1.7000000000e+02  0.0000000000e+00  3.0052078526e+02  3.0979597146e+02
 1.3000000000e+02  1.9000000000e+02  0.0000000000e+00  2.9971851687e+02  3.3479585071e+02
 1.5000000000e+02  1.0000000000e+01  0.0000000000e+00  3.3789332624e+02  1.0328026359e+02
 1.5000000000e+02  3.0000000000e+01  0.0000000000e+00  3.3666943194e+02  1.3048969990e+02
 1.5000000000e+02  5.0000000000e+01  0.0000000000e+00  3.3562053334e+02  1.5686529318e+02
 1.5000000000e+02  7.0000000000e+01  0.0000000000e+00  3.3469412368e+02  1.8321169983e+02
 1.5000000000e+02  9.0000000000e+01  0.0000000000e+00  3.3348161080e+02  2.0923207858e+02
 1.5000000000e+02  1.1000000000e+02  0.0000000000e+00  3.3247597478e+02  2.3499869914e+02
 1.5000000000e+02  1.3000000000e+02  0.0000000000e+00  3.3152849243e+02  2.6064753542e+02
 1.5000000000e+02  1.5000000000e+02  0.0000000000e+00  3.3073715548e+02  2.8589646901e+02
 1.5000000000e+02  1.7000000000e+02  0.0000000000e+00  3.2992643894e+02  3.1092607781e+02
 1.5000000000e+02  1.9000000000e+02  0.0000000000e+00  3.2904827148e+02  3.3601001116e+02
 1.7000000000e+02  1.0000000000e+01  0.0000000000e+00  3.6859788070e+02  1.0410991742e+02
 1.7000000000e+02  3.0000000000e+01  0.0000000000e+00  3.6732413879e+02  1.3129210598e+02
 1.7000000000e+02  5.0000000000e+01  0.0000000000e+00  3.6610462808e+02  1.5800120778e+02
 1.7000000000e+02  7.0000000000e+01  0.0000000000e+00  3.6460628221e+02  1.8420035893e+02
 1.7000000000e+02  9.0000000000e+01  0.0000000000e+00  3.6358357783e+02  2.1028175609e+02
 1.7000000000e+02  1.1000000000e+02  0.0000000000e+00  3.6242441431e+02  2.3600253102e+02
 1.7000000000e+02  1.3000000000e+02  0.0000000000e+00  3.6138656036e+02  2.6161872171e+02
 1.7000000000e+02  1.5000000000e+02  0.0000000000e+00  3.6038277357e+02  2.8696930673e+02
 1.7000000000e+02  1.7000000000e+02  0.0000000000e+00  3.5946538150e+02  3.1221090391e+02
 1.7000000000e+02  1.9000000000e+02  0.0000000000e+00  3.5851321426e+02  3.3725029480e+02
 1.9000000000e+02  1.0000000000e+01  0.0000000000e+00  3.9967684625e+02  1.0491792199e+02
 1.9000000000e+02  3.0000000000e+01  0.0000000000e+00  3.9800922056e+02  1.3208361358e+02
 1.9000000000e+02  5.0000000000e+01  0.0000000000e+00  3.9657291062e+02  1.5890070931e+02
 1.9000000000e+02  7.0000000000e+01  0.0000000000e+00  3.9516837436e+02  1.8506755427e+02
 1.9000000000e+02  9.0000000000e+01  0.0000000000e+00  3.9377916105e+02  2.1140738673e+02
 1.9000000000e+02  1.1000000000e+02  0.0000000000e+00  3.9253951676e+02  2.3718420179e+02
 1.9000000000e+02  1.3000000000e+02  0.0000000000e+00  3.9137243665e+02  2.6281078965e+02
 1.9000000000e+02  1.5000000000e+02  0.0000000000e+00  3.9026264771e+02  2.8826748523e+02
 1.9000000000e+02  1.7000000000e+02  0.0000000000e+00  3.8900679240e+02  3.1344650456e+02
 1.9000000000e+02  1.9000000000e+02  0.0000000000e+00  3.8804919200e+02  3.3868813544e+02
 1.0000000000e+01  1.0000000000e+01  2.0000000000e+01  1.2555195920e+02  8.1084277521e+01
 1.0000000000e+01  3.0000000000e+01  2.0000000000e+01  1.2595905953e+02  1.0811291128e+02
 1.0000000000e+01  5.0000000000e+01  2.0000000000e+01  1.2626576971e+02  1.3491838007e+02
 1.0000000000e+01  7.0000000000e+01  2.0000000000e+01  1.2642844221e+02  1.6117273467e+02
 1.0000000000e+01  9.0000000000e+01  2.0000000000e+01  1.2642583107e+02  1.8727303142e+02
 1.0000000000e+01  1.1000000000e+02  2.0000000000e+01  1.2659162774e+02  2.1291626409e+02
 1.0000000000e+01  1.3000000000e+02  2.0000000000e+01  1.2637534618e+02  2.3838620431e+02
 1.0000000000e+01  1.5000000000e+02  2.0000000000e+01  1.2629171221e+02  2.6362752173e+02
 1.0000000000e+01  1.7000000000e+02  2.0000000000e+01  1.2617239013e+02  2.8858833294e+02
 1.0000000000e+01  1.9000000000e+02  2.0000000000e+01  1.2605643600e+02  3.1361803717e+02
 3.0000000000e+01  1.0000000000e+01  2.0000000000e+01  1.5632816223e+02  8.2500903016e+01
 3.0000000000e+01  3.0000000000e+01  2.0000000000e+01  1.5632566790e+02  1.0939127140e+02
 3.0000000000e+01  5.0000000000e+01  2.0000000000e+01  1.5638026776e+02  1.3619109752e+02
 3.0000000000e+01  7.0000000000e+01  2.0000000000e+01  1.5651877649e+02  1.6226518346e+02
 3.0000000000e+01  9.0000000000e+01  2.0000000000e+01  1.5642787940e+02  1.8825642822e+02
 3.0000000000e+01  1.1000000000e+02  2.0000000000e+01  1.5622880163e+02  2.1399838705e+02
